id_participante,estado_asistencia,tiempo_registro_seg,hay_error,tiempo_extra_por_error,registro_duplicado,evento_id
42,presente,36.94,True,60.0,False,Sesion_3
43,presente,42.46,False,0.0,False,Sesion_3
44,presente,35.45,False,0.0,False,Sesion_3
45,tardanza,37.86,False,0.0,False,Sesion_3
46,presente,35.86,False,0.0,False,Sesion_3
47,tardanza,26.31,False,0.0,False,Sesion_3
48,ausente,0.0,False,0.0,False,Sesion_3
49,presente,41.11,False,0.0,False,Sesion_3
50,presente,34.01,False,0.0,False,Sesion_3
51,presente,30.42,False,0.0,False,Sesion_3
52,presente,45.42,False,0.0,False,Sesion_3
53,tardanza,33.52,False,0.0,False,Sesion_3
54,presente,9.9,False,0.0,False,Sesion_3
55,ausente,0.0,False,0.0,False,Sesion_3
56,presente,39.29,False,0.0,False,Sesion_3
57,ausente,0.0,False,0.0,False,Sesion_3
58,presente,32.55,False,0.0,False,Sesion_3
59,presente,34.23,False,0.0,False,Sesion_3
60,presente,16.98,False,0.0,False,Sesion_3
61,presente,15.06,False,0.0,False,Sesion_3
62,tardanza,30.71,False,0.0,False,Sesion_3
63,presente,29.92,False,0.0,False,Sesion_3
64,presente,37.64,False,0.0,False,Sesion_3
65,presente,18.41,False,0.0,False,Sesion_3
66,presente,36.13,False,0.0,False,Sesion_3
67,presente,32.02,False,0.0,False,Sesion_3
68,presente,33.24,False,0.0,False,Sesion_3
69,ausente,0.0,False,0.0,False,Sesion_3
70,ausente,0.0,False,0.0,False,Sesion_3
71,presente,38.44,True,60.0,False,Sesion_3
72,presente,48.79,False,0.0,False,Sesion_3
73,presente,27.73,False,0.0,False,Sesion_3
74,presente,30.2,False,0.0,False,Sesion_3
75,presente,37.78,False,0.0,False,Sesion_3
76,tardanza,27.29,False,0.0,False,Sesion_3
77,presente,41.53,False,0.0,False,Sesion_3
78,ausente,0.0,False,0.0,False,Sesion_3
79,ausente,0.0,False,0.0,False,Sesion_3
80,presente,28.8,False,0.0,False,Sesion_3
80,presente,31.35,False,0.0,True,Sesion_3
81,presente,51.3,True,60.0,False,Sesion_3
82,presente,23.05,False,0.0,False,Sesion_3
83,presente,21.51,False,0.0,False,Sesion_3
84,presente,48.18,False,0.0,False,Sesion_3
85,presente,50.18,False,0.0,False,Sesion_3
86,presente,46.92,False,0.0,False,Sesion_3
87,presente,36.19,False,0.0,False,Sesion_3
88,presente,47.85,False,0.0,False,Sesion_3
89,presente,8.72,True,60.0,False,Sesion_3
90,presente,26.43,False,0.0,False,Sesion_3
90,presente,30.95,False,0.0,True,Sesion_3
91,tardanza,38.08,False,0.0,False,Sesion_3
92,ausente,0.0,False,0.0,False,Sesion_3
93,presente,45.74,False,0.0,False,Sesion_3
94,presente,22.11,False,0.0,False,Sesion_3
95,presente,30.73,False,0.0,False,Sesion_3
96,tardanza,26.49,False,0.0,False,Sesion_3
97,presente,28.07,False,0.0,False,Sesion_3
98,presente,38.09,False,0.0,False,Sesion_3
99,presente,20.94,False,0.0,False,Sesion_3
100,presente,32.93,False,0.0,False,Sesion_3
101,presente,43.86,False,0.0,False,Sesion_3
102,presente,31.81,False,0.0,False,Sesion_3
103,presente,20.91,False,0.0,False,Sesion_3
104,ausente,0.0,False,0.0,False,Sesion_3
105,presente,37.19,False,0.0,False,Sesion_3
106,tardanza,31.17,False,0.0,False,Sesion_3
107,presente,33.94,False,0.0,False,Sesion_3
108,presente,48.19,False,0.0,False,Sesion_3
109,presente,33.8,True,60.0,False,Sesion_3
110,presente,31.24,False,0.0,False,Sesion_3
111,tardanza,34.67,False,0.0,False,Sesion_3
112,presente,45.26,False,0.0,False,Sesion_3
113,presente,35.35,True,60.0,False,Sesion_3
114,ausente,0.0,False,0.0,False,Sesion_3
115,presente,44.89,False,0.0,False,Sesion_3
116,presente,18.11,False,0.0,False,Sesion_3
117,presente,36.01,False,0.0,False,Sesion_3
118,presente,31.36,False,0.0,False,Sesion_3
119,presente,42.63,False,0.0,False,Sesion_3
120,tardanza,30.07,False,0.0,False,Sesion_3
121,presente,40.72,True,60.0,False,Sesion_3
122,presente,33.33,False,0.0,False,Sesion_3
123,presente,35.97,False,0.0,False,Sesion_3
124,presente,34.1,False,0.0,False,Sesion_3
125,presente,29.44,False,0.0,False,Sesion_3
126,presente,36.76,False,0.0,False,Sesion_3
127,presente,40.34,False,0.0,False,Sesion_3
128,presente,31.48,False,0.0,False,Sesion_3
129,presente,38.67,False,0.0,False,Sesion_3
130,presente,35.8,False,0.0,False,Sesion_3
131,presente,33.62,False,0.0,False,Sesion_3
132,presente,31.73,False,0.0,False,Sesion_3
133,presente,44.18,True,60.0,False,Sesion_3
134,presente,27.35,False,0.0,False,Sesion_3
135,presente,39.92,True,60.0,False,Sesion_3
136,presente,28.89,False,0.0,False,Sesion_3
137,presente,39.64,False,0.0,False,Sesion_3
138,presente,30.9,False,0.0,False,Sesion_3
139,presente,44.62,False,0.0,False,Sesion_3
140,presente,31.83,False,0.0,False,Sesion_3
141,presente,32.65,False,0.0,False,Sesion_3
142,presente,22.33,False,0.0,False,Sesion_3
143,presente,63.63,False,0.0,False,Sesion_3
144,presente,39.82,False,0.0,False,Sesion_3
145,presente,16.42,False,0.0,False,Sesion_3
146,presente,33.02,False,0.0,False,Sesion_3
147,tardanza,41.86,False,0.0,False,Sesion_3
148,presente,21.76,False,0.0,False,Sesion_3
149,presente,45.3,False,0.0,False,Sesion_3
150,presente,41.9,False,0.0,False,Sesion_3
151,presente,42.03,False,0.0,False,Sesion_3
152,presente,38.41,False,0.0,False,Sesion_3
153,presente,29.91,False,0.0,False,Sesion_3
154,presente,32.69,False,0.0,False,Sesion_3
155,presente,18.93,False,0.0,False,Sesion_3
156,ausente,0.0,False,0.0,False,Sesion_3
157,presente,32.14,False,0.0,False,Sesion_3
158,presente,48.1,False,0.0,False,Sesion_3
159,presente,42.18,False,0.0,False,Sesion_3
160,tardanza,36.89,False,0.0,False,Sesion_3
161,presente,34.56,False,0.0,False,Sesion_3
162,tardanza,38.34,False,0.0,False,Sesion_3
163,ausente,0.0,False,0.0,False,Sesion_3
164,tardanza,43.83,False,0.0,False,Sesion_3
165,ausente,0.0,False,0.0,False,Sesion_3
166,presente,38.01,False,0.0,False,Sesion_3
167,presente,35.0,False,0.0,False,Sesion_3
168,ausente,0.0,False,0.0,False,Sesion_3
169,presente,51.19,False,0.0,False,Sesion_3
170,presente,32.52,False,0.0,False,Sesion_3
171,presente,24.12,True,60.0,False,Sesion_3
172,ausente,0.0,False,0.0,False,Sesion_3
173,presente,25.75,False,0.0,False,Sesion_3
174,tardanza,34.73,False,0.0,False,Sesion_3
175,presente,36.42,False,0.0,False,Sesion_3
176,presente,33.55,False,0.0,False,Sesion_3
177,presente,40.6,False,0.0,False,Sesion_3
178,presente,47.93,False,0.0,False,Sesion_3
179,presente,28.41,False,0.0,False,Sesion_3
180,presente,38.52,False,0.0,False,Sesion_3
181,presente,36.25,False,0.0,False,Sesion_3
182,presente,31.3,False,0.0,False,Sesion_3
183,tardanza,30.26,False,0.0,False,Sesion_3
184,ausente,0.0,False,0.0,False,Sesion_3
185,ausente,0.0,False,0.0,False,Sesion_3
186,presente,24.11,True,60.0,False,Sesion_3
187,presente,30.69,False,0.0,False,Sesion_3
188,ausente,0.0,False,0.0,False,Sesion_3
189,presente,28.13,False,0.0,False,Sesion_3
190,presente,21.56,False,0.0,False,Sesion_3
191,tardanza,42.39,False,0.0,False,Sesion_3
192,presente,37.95,False,0.0,False,Sesion_3
193,presente,34.13,False,0.0,False,Sesion_3
194,presente,20.24,False,0.0,False,Sesion_3
195,tardanza,45.53,False,0.0,False,Sesion_3
196,ausente,0.0,False,0.0,False,Sesion_3
197,presente,45.5,False,0.0,False,Sesion_3
198,presente,49.07,False,0.0,False,Sesion_3
199,presente,29.09,True,60.0,False,Sesion_3
200,presente,36.96,False,0.0,False,Sesion_3
201,presente,18.89,False,0.0,False,Sesion_3
202,presente,35.44,False,0.0,False,Sesion_3
203,ausente,0.0,False,0.0,False,Sesion_3
204,presente,55.23,False,0.0,False,Sesion_3
205,presente,18.04,False,0.0,False,Sesion_3
205,presente,21.43,False,0.0,True,Sesion_3
206,presente,31.41,False,0.0,False,Sesion_3
207,ausente,0.0,False,0.0,False,Sesion_3
208,tardanza,33.0,False,0.0,False,Sesion_3
209,presente,8.67,False,0.0,False,Sesion_3
210,presente,34.01,False,0.0,False,Sesion_3
211,presente,34.84,False,0.0,False,Sesion_3
212,presente,25.48,False,0.0,False,Sesion_3
213,presente,42.67,False,0.0,False,Sesion_3
214,presente,39.81,False,0.0,False,Sesion_3
215,presente,20.15,False,0.0,False,Sesion_3
216,ausente,0.0,False,0.0,False,Sesion_3
217,presente,35.38,False,0.0,False,Sesion_3
218,ausente,0.0,False,0.0,False,Sesion_3
219,tardanza,42.35,False,0.0,False,Sesion_3
220,presente,48.49,False,0.0,False,Sesion_3
221,presente,28.65,False,0.0,False,Sesion_3
222,presente,41.89,False,0.0,False,Sesion_3
223,presente,40.4,False,0.0,False,Sesion_3
224,ausente,0.0,False,0.0,False,Sesion_3
225,tardanza,41.93,False,0.0,False,Sesion_3
226,presente,41.22,False,0.0,False,Sesion_3
227,presente,35.39,True,60.0,False,Sesion_3
228,presente,37.95,False,0.0,False,Sesion_3
229,presente,35.51,False,0.0,False,Sesion_3
230,presente,39.56,False,0.0,False,Sesion_3
231,presente,37.84,False,0.0,False,Sesion_3
232,presente,34.21,False,0.0,False,Sesion_3
233,tardanza,42.99,False,0.0,False,Sesion_3
234,presente,44.38,False,0.0,False,Sesion_3
235,presente,35.46,False,0.0,False,Sesion_3
236,presente,43.81,True,60.0,False,Sesion_3
237,tardanza,34.03,True,60.0,False,Sesion_3
238,presente,22.99,False,0.0,False,Sesion_3
239,tardanza,28.9,False,0.0,False,Sesion_3
240,presente,36.07,False,0.0,False,Sesion_3
241,presente,34.0,False,0.0,False,Sesion_3
242,presente,23.53,False,0.0,False,Sesion_3
243,presente,39.83,True,60.0,False,Sesion_3
244,presente,16.26,False,0.0,False,Sesion_3
245,presente,45.0,False,0.0,False,Sesion_3
246,presente,25.53,False,0.0,False,Sesion_3
247,presente,39.57,False,0.0,False,Sesion_3
248,presente,24.48,False,0.0,False,Sesion_3
249,presente,20.33,False,0.0,False,Sesion_3
250,presente,55.5,False,0.0,False,Sesion_3
251,presente,36.06,False,0.0,False,Sesion_3
252,presente,45.25,False,0.0,False,Sesion_3
253,tardanza,34.55,False,0.0,False,Sesion_3
254,presente,21.42,False,0.0,False,Sesion_3
255,presente,37.86,False,0.0,False,Sesion_3
256,presente,23.32,False,0.0,False,Sesion_3
257,presente,28.34,False,0.0,False,Sesion_3
257,presente,32.52,False,0.0,True,Sesion_3
258,presente,33.09,False,0.0,False,Sesion_3
259,ausente,0.0,False,0.0,False,Sesion_3
260,presente,32.53,False,0.0,False,Sesion_3
1,presente,25.91,False,0.0,False,Sesion_4
2,presente,33.2,False,0.0,False,Sesion_4
3,presente,29.65,False,0.0,False,Sesion_4
4,presente,24.36,True,60.0,False,Sesion_4
5,presente,38.35,False,0.0,False,Sesion_4
6,presente,27.89,False,0.0,False,Sesion_4
7,ausente,0.0,False,0.0,False,Sesion_4
8,presente,35.9,False,0.0,False,Sesion_4
9,presente,34.5,False,0.0,False,Sesion_4
10,presente,43.44,False,0.0,False,Sesion_4
11,presente,41.28,False,0.0,False,Sesion_4
12,presente,42.61,False,0.0,False,Sesion_4
13,presente,37.77,True,60.0,False,Sesion_4
14,tardanza,21.03,False,0.0,False,Sesion_4
15,presente,41.12,False,0.0,False,Sesion_4
16,presente,27.14,False,0.0,False,Sesion_4
17,presente,31.11,False,0.0,False,Sesion_4
18,presente,22.95,False,0.0,False,Sesion_4
19,tardanza,39.34,False,0.0,False,Sesion_4
20,presente,37.12,False,0.0,False,Sesion_4
21,presente,43.18,False,0.0,False,Sesion_4
22,presente,43.92,False,0.0,False,Sesion_4
23,presente,33.24,False,0.0,False,Sesion_4
24,presente,37.78,False,0.0,False,Sesion_4
25,presente,40.23,False,0.0,False,Sesion_4
26,presente,25.32,False,0.0,False,Sesion_4
27,presente,32.53,False,0.0,False,Sesion_4
28,presente,24.96,False,0.0,False,Sesion_4
29,presente,38.6,False,0.0,False,Sesion_4
30,presente,34.8,False,0.0,False,Sesion_4
31,presente,13.24,False,0.0,False,Sesion_4
32,presente,46.35,False,0.0,False,Sesion_4
33,presente,56.52,False,0.0,False,Sesion_4
34,tardanza,25.26,False,0.0,False,Sesion_4
35,presente,47.9,False,0.0,False,Sesion_4
36,ausente,0.0,False,0.0,False,Sesion_4
37,presente,32.09,False,0.0,False,Sesion_4
38,tardanza,27.93,False,0.0,False,Sesion_4
39,presente,33.46,False,0.0,False,Sesion_4
40,presente,26.6,False,0.0,False,Sesion_4
41,presente,29.05,False,0.0,False,Sesion_4
42,presente,45.13,False,0.0,False,Sesion_4
43,presente,36.97,False,0.0,False,Sesion_4
44,presente,26.15,False,0.0,False,Sesion_4
45,tardanza,31.51,False,0.0,False,Sesion_4
46,presente,29.73,False,0.0,False,Sesion_4
47,presente,62.33,False,0.0,False,Sesion_4
48,ausente,0.0,False,0.0,False,Sesion_4
49,tardanza,28.54,False,0.0,False,Sesion_4
50,tardanza,36.48,False,0.0,False,Sesion_4
51,presente,33.04,False,0.0,False,Sesion_4
52,presente,38.63,False,0.0,False,Sesion_4
53,presente,28.1,False,0.0,False,Sesion_4
54,presente,28.31,False,0.0,False,Sesion_4
55,presente,37.32,False,0.0,False,Sesion_4
56,ausente,0.0,False,0.0,False,Sesion_4
57,tardanza,40.3,False,0.0,False,Sesion_4
58,presente,5.78,True,60.0,False,Sesion_4
59,presente,26.45,True,60.0,False,Sesion_4
60,presente,21.32,False,0.0,False,Sesion_4
61,tardanza,30.01,False,0.0,False,Sesion_4
62,presente,44.32,False,0.0,False,Sesion_4
63,presente,32.42,False,0.0,False,Sesion_4
64,presente,24.15,False,0.0,False,Sesion_4
65,presente,34.44,False,0.0,False,Sesion_4
66,presente,37.17,False,0.0,False,Sesion_4
67,presente,34.24,False,0.0,False,Sesion_4
68,tardanza,37.37,False,0.0,False,Sesion_4
69,presente,42.05,False,0.0,False,Sesion_4
70,presente,25.65,False,0.0,False,Sesion_4
71,presente,51.03,False,0.0,False,Sesion_4
72,presente,39.09,False,0.0,False,Sesion_4
73,tardanza,40.91,False,0.0,False,Sesion_4
74,presente,31.79,False,0.0,False,Sesion_4
75,tardanza,33.2,False,0.0,False,Sesion_4
76,presente,40.82,False,0.0,False,Sesion_4
77,presente,19.49,False,0.0,False,Sesion_4
78,presente,34.32,False,0.0,False,Sesion_4
79,presente,26.88,False,0.0,False,Sesion_4
80,presente,33.89,False,0.0,False,Sesion_4
81,presente,38.77,False,0.0,False,Sesion_4
82,presente,45.21,False,0.0,False,Sesion_4
83,tardanza,20.89,False,0.0,False,Sesion_4
84,presente,28.44,False,0.0,False,Sesion_4
85,tardanza,33.32,False,0.0,False,Sesion_4
86,presente,44.25,False,0.0,False,Sesion_4
87,presente,33.16,False,0.0,False,Sesion_4
88,presente,27.85,False,0.0,False,Sesion_4
89,presente,38.28,False,0.0,False,Sesion_4
90,presente,39.41,False,0.0,False,Sesion_4
91,ausente,0.0,False,0.0,False,Sesion_4
92,presente,45.06,False,0.0,False,Sesion_4
93,presente,49.3,False,0.0,False,Sesion_4
93,presente,52.92,False,0.0,True,Sesion_4
94,presente,23.34,False,0.0,False,Sesion_4
95,presente,17.36,False,0.0,False,Sesion_4
96,tardanza,37.38,False,0.0,False,Sesion_4
97,presente,24.99,False,0.0,False,Sesion_4
98,ausente,0.0,False,0.0,False,Sesion_4
99,presente,36.38,False,0.0,False,Sesion_4
100,presente,31.53,False,0.0,False,Sesion_4
101,presente,36.83,False,0.0,False,Sesion_4
102,tardanza,27.35,False,0.0,False,Sesion_4
103,presente,35.84,False,0.0,False,Sesion_4
104,tardanza,46.25,False,0.0,False,Sesion_4
105,presente,37.77,False,0.0,False,Sesion_4
106,presente,41.66,False,0.0,False,Sesion_4
107,tardanza,43.89,False,0.0,False,Sesion_4
108,presente,35.49,True,60.0,False,Sesion_4
109,presente,37.76,False,0.0,False,Sesion_4
110,ausente,0.0,False,0.0,False,Sesion_4
111,presente,31.66,False,0.0,False,Sesion_4
112,presente,43.06,False,0.0,False,Sesion_4
113,tardanza,49.06,False,0.0,False,Sesion_4
114,presente,17.78,False,0.0,False,Sesion_4
115,presente,26.41,False,0.0,False,Sesion_4
116,ausente,0.0,False,0.0,False,Sesion_4
117,presente,30.45,False,0.0,False,Sesion_4
118,presente,26.34,False,0.0,False,Sesion_4
118,presente,30.57,False,0.0,True,Sesion_4
119,ausente,0.0,False,0.0,False,Sesion_4
120,presente,45.76,False,0.0,False,Sesion_4
121,presente,35.35,False,0.0,False,Sesion_4
122,presente,44.43,False,0.0,False,Sesion_4
123,presente,34.76,False,0.0,False,Sesion_4
124,presente,46.39,False,0.0,False,Sesion_4
125,presente,25.67,False,0.0,False,Sesion_4
126,presente,39.75,False,0.0,False,Sesion_4
126,presente,41.0,False,0.0,True,Sesion_4
127,presente,26.69,True,60.0,False,Sesion_4
128,presente,32.78,False,0.0,False,Sesion_4
129,presente,30.47,False,0.0,False,Sesion_4
130,presente,35.05,True,60.0,False,Sesion_4
131,presente,41.09,True,60.0,False,Sesion_4
132,presente,28.4,True,60.0,False,Sesion_4
133,tardanza,39.32,False,0.0,False,Sesion_4
134,presente,31.35,False,0.0,False,Sesion_4
135,presente,32.11,False,0.0,False,Sesion_4
136,ausente,0.0,False,0.0,False,Sesion_4
137,tardanza,17.56,False,0.0,False,Sesion_4
138,ausente,0.0,False,0.0,False,Sesion_4
139,tardanza,32.1,False,0.0,False,Sesion_4
140,tardanza,39.79,False,0.0,False,Sesion_4
141,presente,22.53,False,0.0,False,Sesion_4
142,presente,22.98,False,0.0,False,Sesion_4
143,presente,25.61,False,0.0,False,Sesion_4
144,presente,29.6,False,0.0,False,Sesion_4
145,presente,53.51,False,0.0,False,Sesion_4
146,presente,31.67,False,0.0,False,Sesion_4
147,ausente,0.0,False,0.0,False,Sesion_4
148,presente,27.01,False,0.0,False,Sesion_4
149,presente,35.77,False,0.0,False,Sesion_4
150,presente,25.79,False,0.0,False,Sesion_4
151,ausente,0.0,False,0.0,False,Sesion_4
152,presente,18.42,False,0.0,False,Sesion_4
153,presente,31.99,False,0.0,False,Sesion_4
154,tardanza,44.42,True,60.0,False,Sesion_4
155,tardanza,46.94,False,0.0,False,Sesion_4
156,presente,24.61,False,0.0,False,Sesion_4
157,tardanza,36.43,False,0.0,False,Sesion_4
158,tardanza,26.82,True,60.0,False,Sesion_4
159,presente,35.35,False,0.0,False,Sesion_4
160,presente,47.25,False,0.0,False,Sesion_4
161,presente,33.3,False,0.0,False,Sesion_4
162,presente,47.18,False,0.0,False,Sesion_4
162,presente,51.48,False,0.0,True,Sesion_4
163,presente,34.1,False,0.0,False,Sesion_4
164,ausente,0.0,False,0.0,False,Sesion_4
165,presente,37.78,False,0.0,False,Sesion_4
166,presente,34.3,False,0.0,False,Sesion_4
167,ausente,0.0,False,0.0,False,Sesion_4
168,tardanza,35.8,False,0.0,False,Sesion_4
169,presente,17.08,False,0.0,False,Sesion_4
170,presente,31.2,False,0.0,False,Sesion_4
171,presente,43.42,False,0.0,False,Sesion_4
172,presente,23.64,False,0.0,False,Sesion_4
173,presente,45.62,False,0.0,False,Sesion_4
174,tardanza,35.06,False,0.0,False,Sesion_4
175,presente,40.3,False,0.0,False,Sesion_4
176,presente,35.44,False,0.0,False,Sesion_4
177,presente,30.22,False,0.0,False,Sesion_4
178,presente,51.32,False,0.0,False,Sesion_4
179,presente,26.57,False,0.0,False,Sesion_4
180,presente,30.25,False,0.0,False,Sesion_4
181,presente,50.2,True,60.0,False,Sesion_4
182,presente,30.76,False,0.0,False,Sesion_4
183,presente,29.16,False,0.0,False,Sesion_4
184,presente,47.22,True,60.0,False,Sesion_4
185,tardanza,42.12,False,0.0,False,Sesion_4
186,presente,44.83,False,0.0,False,Sesion_4
187,tardanza,43.03,False,0.0,False,Sesion_4
188,presente,38.3,False,0.0,False,Sesion_4
189,tardanza,41.6,False,0.0,False,Sesion_4
190,presente,39.0,False,0.0,False,Sesion_4
191,presente,38.08,False,0.0,False,Sesion_4
192,ausente,0.0,False,0.0,False,Sesion_4
193,tardanza,44.06,False,0.0,False,Sesion_4
194,presente,45.17,False,0.0,False,Sesion_4
195,presente,27.82,False,0.0,False,Sesion_4
196,presente,27.2,True,60.0,False,Sesion_4
197,presente,35.22,False,0.0,False,Sesion_4
198,ausente,0.0,False,0.0,False,Sesion_4
199,presente,36.3,False,0.0,False,Sesion_4
200,tardanza,36.24,False,0.0,False,Sesion_4
201,ausente,0.0,False,0.0,False,Sesion_4
202,tardanza,48.76,False,0.0,False,Sesion_4
203,tardanza,40.31,False,0.0,False,Sesion_4
204,presente,30.03,False,0.0,False,Sesion_4
205,presente,29.85,False,0.0,False,Sesion_4
206,presente,25.94,False,0.0,False,Sesion_4
207,presente,40.01,False,0.0,False,Sesion_4
208,presente,12.98,False,0.0,False,Sesion_4
209,presente,42.68,False,0.0,False,Sesion_4
210,presente,37.23,False,0.0,False,Sesion_4
211,presente,44.44,False,0.0,False,Sesion_4
212,presente,39.86,False,0.0,False,Sesion_4
213,tardanza,28.71,False,0.0,False,Sesion_4
214,presente,36.53,False,0.0,False,Sesion_4
215,presente,44.35,True,60.0,False,Sesion_4
216,presente,36.29,False,0.0,False,Sesion_4
217,presente,33.94,False,0.0,False,Sesion_4
218,tardanza,31.08,False,0.0,False,Sesion_4
219,presente,26.58,False,0.0,False,Sesion_4
220,presente,41.32,False,0.0,False,Sesion_4
221,tardanza,40.33,False,0.0,False,Sesion_4
222,tardanza,27.65,False,0.0,False,Sesion_4
223,presente,38.33,False,0.0,False,Sesion_4
224,presente,27.28,False,0.0,False,Sesion_4
225,presente,41.1,False,0.0,False,Sesion_4
226,presente,37.53,False,0.0,False,Sesion_4
227,presente,27.7,False,0.0,False,Sesion_4
228,presente,38.41,False,0.0,False,Sesion_4
229,presente,32.98,False,0.0,False,Sesion_4
230,presente,33.22,False,0.0,False,Sesion_4
231,presente,44.68,True,60.0,False,Sesion_4
232,presente,30.99,False,0.0,False,Sesion_4
233,tardanza,34.24,False,0.0,False,Sesion_4
234,presente,23.59,False,0.0,False,Sesion_4
234,presente,28.27,False,0.0,True,Sesion_4
235,presente,35.03,True,60.0,False,Sesion_4
236,presente,35.05,False,0.0,False,Sesion_4
237,presente,31.34,False,0.0,False,Sesion_4
238,presente,35.16,False,0.0,False,Sesion_4
238,presente,36.25,False,0.0,True,Sesion_4
239,presente,32.5,False,0.0,False,Sesion_4
240,presente,51.17,False,0.0,False,Sesion_4
241,ausente,0.0,False,0.0,False,Sesion_4
242,presente,36.02,False,0.0,False,Sesion_4
243,presente,47.75,True,60.0,False,Sesion_4
244,presente,33.6,False,0.0,False,Sesion_4
245,presente,46.72,True,60.0,False,Sesion_4
246,presente,37.67,False,0.0,False,Sesion_4
247,presente,29.23,False,0.0,False,Sesion_4
248,presente,39.64,True,60.0,False,Sesion_4
249,presente,40.58,False,0.0,False,Sesion_4
250,presente,41.49,False,0.0,False,Sesion_4
251,presente,32.99,False,0.0,False,Sesion_4
252,presente,26.45,False,0.0,False,Sesion_4
253,presente,34.06,False,0.0,False,Sesion_4
254,tardanza,33.99,False,0.0,False,Sesion_4
255,presente,37.34,False,0.0,False,Sesion_4
256,presente,37.49,False,0.0,False,Sesion_4
257,tardanza,32.18,False,0.0,False,Sesion_4
258,presente,38.56,False,0.0,False,Sesion_4
259,presente,48.71,False,0.0,False,Sesion_4
259,presente,52.89,False,0.0,True,Sesion_4
260,presente,25.47,False,0.0,False,Sesion_4
1,tardanza,26.28,False,0.0,False,Sesion_5
2,presente,50.76,False,0.0,False,Sesion_5
3,tardanza,31.72,False,0.0,False,Sesion_5
4,presente,13.61,False,0.0,False,Sesion_5
5,presente,28.39,False,0.0,False,Sesion_5
6,ausente,0.0,False,0.0,False,Sesion_5
7,presente,23.62,False,0.0,False,Sesion_5
8,presente,33.4,False,0.0,False,Sesion_5
9,presente,33.46,False,0.0,False,Sesion_5
10,presente,40.01,False,0.0,False,Sesion_5
11,presente,41.15,False,0.0,False,Sesion_5
12,presente,35.4,False,0.0,False,Sesion_5
13,presente,52.56,False,0.0,False,Sesion_5
13,presente,56.95,False,0.0,True,Sesion_5
14,presente,50.73,False,0.0,False,Sesion_5
15,tardanza,29.79,False,0.0,False,Sesion_5
16,presente,47.49,False,0.0,False,Sesion_5
17,presente,42.62,False,0.0,False,Sesion_5
18,tardanza,35.84,False,0.0,False,Sesion_5
19,presente,35.56,False,0.0,False,Sesion_5
20,tardanza,45.12,False,0.0,False,Sesion_5
21,tardanza,18.61,False,0.0,False,Sesion_5
22,ausente,0.0,False,0.0,False,Sesion_5
23,presente,28.33,False,0.0,False,Sesion_5
24,presente,28.22,False,0.0,False,Sesion_5
25,presente,31.1,False,0.0,False,Sesion_5
26,presente,35.96,False,0.0,False,Sesion_5
27,presente,36.93,False,0.0,False,Sesion_5
28,presente,41.49,False,0.0,False,Sesion_5
29,presente,41.91,False,0.0,False,Sesion_5
30,presente,35.64,False,0.0,False,Sesion_5
31,presente,31.7,False,0.0,False,Sesion_5
32,presente,41.13,False,0.0,False,Sesion_5
33,presente,30.12,False,0.0,False,Sesion_5
34,presente,33.7,False,0.0,False,Sesion_5
35,ausente,0.0,False,0.0,False,Sesion_5
36,presente,42.19,False,0.0,False,Sesion_5
37,presente,32.83,False,0.0,False,Sesion_5
38,presente,50.3,True,60.0,False,Sesion_5
39,presente,40.25,False,0.0,False,Sesion_5
40,presente,27.62,False,0.0,False,Sesion_5
41,presente,40.83,False,0.0,False,Sesion_5
42,presente,44.63,False,0.0,False,Sesion_5
43,presente,29.52,False,0.0,False,Sesion_5
44,tardanza,35.38,False,0.0,False,Sesion_5
45,presente,28.53,False,0.0,False,Sesion_5
46,presente,34.72,True,60.0,False,Sesion_5
47,presente,38.22,False,0.0,False,Sesion_5
48,presente,30.41,False,0.0,False,Sesion_5
49,presente,21.54,False,0.0,False,Sesion_5
50,presente,50.19,True,60.0,False,Sesion_5
50,presente,55.17,True,60.0,True,Sesion_5
51,presente,34.54,False,0.0,False,Sesion_5
52,presente,35.92,False,0.0,False,Sesion_5
53,presente,34.39,True,60.0,False,Sesion_5
54,presente,19.49,False,0.0,False,Sesion_5
55,presente,28.55,False,0.0,False,Sesion_5
56,presente,33.75,False,0.0,False,Sesion_5
57,presente,48.7,False,0.0,False,Sesion_5
58,presente,41.29,False,0.0,False,Sesion_5
59,presente,42.69,False,0.0,False,Sesion_5
60,presente,36.46,False,0.0,False,Sesion_5
61,presente,35.38,True,60.0,False,Sesion_5
62,presente,14.56,False,0.0,False,Sesion_5
63,presente,38.21,False,0.0,False,Sesion_5
63,presente,40.44,False,0.0,True,Sesion_5
64,presente,39.93,True,60.0,False,Sesion_5
65,presente,24.09,False,0.0,False,Sesion_5
66,ausente,0.0,False,0.0,False,Sesion_5
67,presente,29.34,True,60.0,False,Sesion_5
68,tardanza,31.91,True,60.0,False,Sesion_5
69,presente,32.23,False,0.0,False,Sesion_5
70,presente,36.93,False,0.0,False,Sesion_5
71,presente,23.21,True,60.0,False,Sesion_5
72,presente,30.42,False,0.0,False,Sesion_5
73,presente,62.54,True,60.0,False,Sesion_5
74,presente,21.77,True,60.0,False,Sesion_5
75,presente,44.19,False,0.0,False,Sesion_5
76,presente,30.0,False,0.0,False,Sesion_5
77,presente,42.59,False,0.0,False,Sesion_5
78,presente,45.23,False,0.0,False,Sesion_5
79,presente,37.16,True,60.0,False,Sesion_5
